case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0010,Automatic,2,ok,22527.957,1324,2,1,0,0,2305843009213693967:1321;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,5.181,BalancedZippelSeparated
fire7_nb0_rank0010,BalancedZippelSeparated,2,ok,21388.493,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,5.167,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_scan,3,ok,294093.828,4812,2,,,,9223372036854775643:131;9223372036854775783:4681,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0010,Automatic,3,ok,22251.406,1324,2,1,0,0,2305843009213693967:1321;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,5.021,BalancedZippelSeparated
fire7_nb0_rank0010,BalancedZippelSeparated,3,ok,21222.583,1444,2,1,0,0,2305843009213693967:1441;2305843009213693973:3,Symbolica_default,cached_powers_Q,639,196,4.947,BalancedZippelSeparated
fire7_nb0_rank0010,FireFly_default,3,ok,780310.855,9165,2,,,,9223372036854775643:1;9223372036854775783:9164,FireFly_default,cached_powers_Q,639,196,,
fire7_nb0_rank0011,BalancedZippelSeparated,1,ok,21685.384,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.173,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_default,1,ok,713516.406,8215,2,,,,9223372036854775643:1;9223372036854775783:8214,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,FireFly_scan,1,ok,290313.346,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,1,ok,22683.538,1338,2,1,0,0,2305843009213693967:1335;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.108,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_default,2,ok,715250.343,8215,2,,,,9223372036854775643:1;9223372036854775783:8214,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,FireFly_scan,2,ok,292932.635,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,2,ok,22642.787,1338,2,1,0,0,2305843009213693967:1335;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.161,BalancedZippelSeparated
fire7_nb0_rank0011,BalancedZippelSeparated,2,ok,21562.304,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.091,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_scan,3,ok,291930.481,4769,2,,,,9223372036854775643:131;9223372036854775783:4638,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0011,Automatic,3,ok,22529.897,1338,2,1,0,0,2305843009213693967:1335;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,5.088,BalancedZippelSeparated
fire7_nb0_rank0011,BalancedZippelSeparated,3,ok,21563.094,1460,2,1,0,0,2305843009213693967:1457;2305843009213693973:3,Symbolica_default,cached_powers_Q,640,196,4.980,BalancedZippelSeparated
fire7_nb0_rank0011,FireFly_default,3,ok,716751.178,8215,2,,,,9223372036854775643:1;9223372036854775783:8214,FireFly_default,cached_powers_Q,640,196,,
fire7_nb0_rank0012,BalancedZippelSeparated,1,ok,15218.773,1028,2,1,0,0,2305843009213693967:1025;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,5.337,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_default,1,ok,744061.281,7464,3,,,,9223372036854775549:1;9223372036854775643:1375;9223372036854775783:6088,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,FireFly_scan,1,ok,143955.553,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,1,ok,13311.586,879,2,1,0,0,2305843009213693967:876;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,4.970,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_default,2,ok,739671.176,7464,3,,,,9223372036854775549:1;9223372036854775643:1375;9223372036854775783:6088,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,FireFly_scan,2,ok,143935.493,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,2,ok,13475.716,879,2,1,0,0,2305843009213693967:876;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,5.015,BalancedZippelSeparated
fire7_nb0_rank0012,BalancedZippelSeparated,2,ok,14832.191,1028,2,1,0,0,2305843009213693967:1025;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,4.933,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_scan,3,ok,143472.742,2647,2,,,,9223372036854775643:135;9223372036854775783:2512,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0012,Automatic,3,ok,13174.246,879,2,1,0,0,2305843009213693967:876;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,5.975,BalancedZippelSeparated
fire7_nb0_rank0012,BalancedZippelSeparated,3,ok,14752.920,1028,2,1,0,0,2305843009213693967:1025;2305843009213693973:3,Symbolica_default,cached_powers_Q,431,369,4.790,BalancedZippelSeparated
fire7_nb0_rank0012,FireFly_default,3,ok,742066.474,7464,3,,,,9223372036854775549:1;9223372036854775643:1375;9223372036854775783:6088,FireFly_default,cached_powers_Q,431,369,,
fire7_nb0_rank0013,BalancedZippelSeparated,1,ok,17934.632,1246,2,1,0,0,2305843009213693967:1243;2305843009213693973:3,Symbolica_default,cached_powers_Q,534,232,5.080,BalancedZippelSeparated
