case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_graph5_rank0505,BalancedZippelSeparated,1,ok,192.631,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.245,BalancedZippelSeparated
fire7_graph5_rank0505,FireFly_default,1,ok,1404.895,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0505,FireFly_scan,1,ok,3146.021,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0505,FIRE7_Q_learned,1,ok,1114.494,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0505,Automatic,1,ok,183.160,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.256,BalancedZippel
fire7_graph5_rank0506,BalancedZippelSeparated,1,ok,153.320,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.210,BalancedZippelSeparated
fire7_graph5_rank0506,FireFly_default,1,ok,1341.464,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0506,FireFly_scan,1,ok,2270.478,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0506,FIRE7_Q_learned,1,ok,1076.774,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0506,Automatic,1,ok,181.610,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.246,BalancedZippel
fire7_graph5_rank0507,BalancedZippelSeparated,1,ok,185.151,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.240,BalancedZippelSeparated
fire7_graph5_rank0507,FireFly_default,1,ok,1589.315,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0507,FireFly_scan,1,ok,3245.711,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0507,FIRE7_Q_learned,1,ok,1176.564,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0507,Automatic,1,ok,244.151,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.407,BalancedZippel
fire7_graph5_rank0508,BalancedZippelSeparated,1,ok,170.440,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.295,BalancedZippelSeparated
fire7_graph5_rank0508,FireFly_default,1,ok,1416.335,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0508,FireFly_scan,1,ok,2893.970,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0508,FIRE7_Q_learned,1,ok,1475.925,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0508,Automatic,1,ok,378.921,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.270,BalancedZippel
fire7_graph5_rank0509,BalancedZippelSeparated,1,ok,180.671,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,3,0.250,BalancedZippelSeparated
fire7_graph5_rank0509,FireFly_default,1,ok,1714.077,27,2,,,,9223372036854775643:1;9223372036854775783:26,FireFly_default,cached_powers_Q,5,3,,
fire7_graph5_rank0509,FireFly_scan,1,ok,4480.515,65,2,,,,9223372036854775643:19;9223372036854775783:46,FireFly_default,cached_powers_Q,5,3,,
fire7_graph5_rank0509,FIRE7_Q_learned,1,ok,1507.015,72,3,2,,,18446744073709551521:3;18446744073709551533:30;18446744073709551557:39,FIRE7_native_64,cached_powers_Q,5,3,,
fire7_graph5_rank0509,Automatic,1,ok,206.280,26,2,1,0,0,2305843009213693967:23;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,3,0.504,BalancedZippel
fire7_graph5_rank0510,BalancedZippelSeparated,1,ok,178.900,22,2,1,0,0,2305843009213693967:19;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,4,0.258,BalancedZippelSeparated
fire7_graph5_rank0510,FireFly_default,1,ok,1682.736,24,2,,,,9223372036854775643:1;9223372036854775783:23,FireFly_default,cached_powers_Q,4,4,,
fire7_graph5_rank0510,FireFly_scan,1,ok,4585.155,61,2,,,,9223372036854775643:17;9223372036854775783:44,FireFly_default,cached_powers_Q,4,4,,
fire7_graph5_rank0510,FIRE7_Q_learned,1,ok,1341.984,45,3,2,,,18446744073709551521:3;18446744073709551533:19;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,4,4,,
fire7_graph5_rank0510,Automatic,1,ok,221.011,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,4,0.520,BalancedZippel
fire7_graph5_rank0511,BalancedZippelSeparated,1,ok,205.990,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.614,BalancedZippelSeparated
fire7_graph5_rank0511,FireFly_default,1,ok,1527.635,21,2,,,,9223372036854775643:1;9223372036854775783:20,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0511,FireFly_scan,1,ok,3647.302,42,2,,,,9223372036854775643:15;9223372036854775783:27,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0511,FIRE7_Q_learned,1,ok,1327.545,50,3,2,,,18446744073709551521:3;18446744073709551533:22;18446744073709551557:25,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0511,Automatic,1,ok,200.941,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.283,BalancedZippel
fire7_graph5_rank0512,BalancedZippelSeparated,1,ok,121.880,19,2,1,0,0,2305843009213693967:16;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,4,0.248,BalancedZippelSeparated
fire7_graph5_rank0512,FireFly_default,1,ok,1364.305,16,2,,,,9223372036854775643:1;9223372036854775783:15,FireFly_default,cached_powers_Q,1,4,,
fire7_graph5_rank0512,FireFly_scan,1,ok,2823.260,30,2,,,,9223372036854775643:9;9223372036854775783:21,FireFly_default,cached_powers_Q,1,4,,
fire7_graph5_rank0512,FIRE7_Q_learned,1,ok,1188.944,43,3,2,,,18446744073709551521:3;18446744073709551533:17;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,1,4,,
fire7_graph5_rank0512,Automatic,1,ok,151.731,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,4,0.318,BalancedZippel
fire7_graph5_rank0513,BalancedZippelSeparated,1,ok,217.781,22,2,1,0,0,2305843009213693967:19;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,3,0.534,BalancedZippelSeparated
fire7_graph5_rank0513,FireFly_default,1,ok,1625.945,21,2,,,,9223372036854775643:1;9223372036854775783:20,FireFly_default,cached_powers_Q,5,3,,
fire7_graph5_rank0513,FireFly_scan,1,ok,4019.564,54,2,,,,9223372036854775643:13;9223372036854775783:41,FireFly_default,cached_powers_Q,5,3,,
fire7_graph5_rank0513,FIRE7_Q_learned,1,ok,1360.204,48,3,2,,,18446744073709551521:3;18446744073709551533:20;18446744073709551557:25,FIRE7_native_64,cached_powers_Q,5,3,,
fire7_graph5_rank0513,Automatic,1,ok,210.101,22,2,1,0,0,2305843009213693967:19;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,3,0.300,BalancedZippel
fire7_graph5_rank0514,BalancedZippelSeparated,1,ok,347.831,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.246,BalancedZippelSeparated
fire7_graph5_rank0514,FireFly_default,1,ok,1532.825,21,2,,,,9223372036854775643:1;9223372036854775783:20,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0514,FireFly_scan,1,ok,3402.402,42,2,,,,9223372036854775643:15;9223372036854775783:27,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0514,FIRE7_Q_learned,1,ok,1463.196,50,3,2,,,18446744073709551521:3;18446744073709551533:22;18446744073709551557:25,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0514,Automatic,1,ok,193.471,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.294,BalancedZippel
fire7_graph5_rank0515,BalancedZippelSeparated,1,ok,157.600,17,2,1,0,0,2305843009213693967:14;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.247,BalancedZippelSeparated
fire7_graph5_rank0515,FireFly_default,1,ok,1252.144,14,2,,,,9223372036854775643:1;9223372036854775783:13,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0515,FireFly_scan,1,ok,2895.860,33,2,,,,9223372036854775643:13;9223372036854775783:20,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0515,FIRE7_Q_learned,1,ok,1169.434,33,3,2,,,18446744073709551521:3;18446744073709551533:11;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0515,Automatic,1,ok,182.841,17,2,1,0,0,2305843009213693967:14;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.279,BalancedZippel
fire7_graph5_rank0516,BalancedZippelSeparated,1,ok,222.191,22,2,1,0,0,2305843009213693967:19;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,4,0.309,BalancedZippelSeparated
fire7_graph5_rank0516,FireFly_default,1,ok,1624.636,21,2,,,,9223372036854775643:1;9223372036854775783:20,FireFly_default,cached_powers_Q,3,4,,
fire7_graph5_rank0516,FireFly_scan,1,ok,4048.124,55,2,,,,9223372036854775643:17;9223372036854775783:38,FireFly_default,cached_powers_Q,3,4,,
fire7_graph5_rank0516,FIRE7_Q_learned,1,ok,1362.815,45,3,2,,,18446744073709551521:3;18446744073709551533:19;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,3,4,,
fire7_graph5_rank0516,Automatic,1,ok,214.001,23,2,1,0,0,2305843009213693967:20;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,4,0.496,BalancedZippel
fire7_graph5_rank0517,BalancedZippelSeparated,1,ok,334.452,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.202,BalancedZippelSeparated
fire7_graph5_rank0517,FireFly_default,1,ok,1471.515,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0517,FireFly_scan,1,ok,3092.081,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0517,FIRE7_Q_learned,1,ok,1117.124,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0517,Automatic,1,ok,180.911,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.254,BalancedZippel
fire7_graph5_rank0518,BalancedZippelSeparated,1,ok,182.601,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.454,BalancedZippelSeparated
fire7_graph5_rank0518,FireFly_default,1,ok,1612.885,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0518,FireFly_scan,1,ok,3450.082,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0518,FIRE7_Q_learned,1,ok,1243.224,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0518,Automatic,1,ok,187.251,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.269,BalancedZippel
fire7_graph5_rank0519,BalancedZippelSeparated,1,ok,189.820,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.260,BalancedZippelSeparated
fire7_graph5_rank0519,FireFly_default,1,ok,1409.335,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0519,FireFly_scan,1,ok,3231.401,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0519,FIRE7_Q_learned,1,ok,1165.524,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0519,Automatic,1,ok,180.741,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.266,BalancedZippel
fire7_graph5_rank0520,BalancedZippelSeparated,1,ok,431.201,19,2,1,0,0,2305843009213693967:16;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,4,0.276,BalancedZippelSeparated
fire7_graph5_rank0520,FireFly_default,1,ok,1407.225,18,2,,,,9223372036854775643:1;9223372036854775783:17,FireFly_default,cached_powers_Q,2,4,,
fire7_graph5_rank0520,FireFly_scan,1,ok,3161.791,36,2,,,,9223372036854775643:13;9223372036854775783:23,FireFly_default,cached_powers_Q,2,4,,
fire7_graph5_rank0520,FIRE7_Q_learned,1,ok,1299.264,43,3,2,,,18446744073709551521:3;18446744073709551533:17;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,2,4,,
fire7_graph5_rank0520,Automatic,1,ok,401.932,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,4,0.310,BalancedZippel
fire7_graph5_rank0521,BalancedZippelSeparated,1,ok,352.221,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.255,BalancedZippelSeparated
fire7_graph5_rank0521,FireFly_default,1,ok,1524.966,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0521,FireFly_scan,1,ok,3750.143,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0521,FIRE7_Q_learned,1,ok,1246.964,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0521,Automatic,1,ok,190.861,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.465,BalancedZippel
fire7_graph5_rank0522,BalancedZippelSeparated,1,ok,336.391,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.256,BalancedZippelSeparated
fire7_graph5_rank0522,FireFly_default,1,ok,1383.935,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0522,FireFly_scan,1,ok,3596.372,37,2,,,,9223372036854775643:13;9223372036854775783:24,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0522,FIRE7_Q_learned,1,ok,1181.193,48,3,2,,,18446744073709551521:3;18446744073709551533:20;18446744073709551557:25,FIRE7_native_64,cached_powers_Q,2,3,,
fire7_graph5_rank0522,Automatic,1,ok,215.930,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.517,BalancedZippel
fire7_graph5_rank0523,BalancedZippelSeparated,1,ok,489.011,19,2,1,0,0,2305843009213693967:16;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,4,0.326,BalancedZippelSeparated
fire7_graph5_rank0523,FireFly_default,1,ok,1353.755,16,2,,,,9223372036854775643:1;9223372036854775783:15,FireFly_default,cached_powers_Q,1,4,,
fire7_graph5_rank0523,FireFly_scan,1,ok,3059.481,30,2,,,,9223372036854775643:9;9223372036854775783:21,FireFly_default,cached_powers_Q,1,4,,
fire7_graph5_rank0523,FIRE7_Q_learned,1,ok,1359.874,43,3,2,,,18446744073709551521:3;18446744073709551533:17;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,1,4,,
fire7_graph5_rank0523,Automatic,1,ok,160.680,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,4,0.314,BalancedZippel
fire7_graph5_rank0524,BalancedZippelSeparated,1,ok,117.691,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,3,0.232,BalancedZippelSeparated
fire7_graph5_rank0524,FireFly_default,1,ok,1149.044,14,2,,,,9223372036854775643:1;9223372036854775783:13,FireFly_default,cached_powers_Q,1,3,,
fire7_graph5_rank0524,FireFly_scan,1,ok,2621.229,35,2,,,,9223372036854775643:13;9223372036854775783:22,FireFly_default,cached_powers_Q,1,3,,
fire7_graph5_rank0524,FIRE7_Q_learned,1,ok,924.614,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,1,3,,
fire7_graph5_rank0524,Automatic,1,ok,272.810,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,3,0.252,BalancedZippel
fire7_graph5_rank0525,BalancedZippelSeparated,1,ok,145.970,17,2,1,0,0,2305843009213693967:14;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.228,BalancedZippelSeparated
fire7_graph5_rank0525,FireFly_default,1,ok,1446.805,14,2,,,,9223372036854775643:1;9223372036854775783:13,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0525,FireFly_scan,1,ok,3270.360,30,2,,,,9223372036854775643:11;9223372036854775783:19,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0525,FIRE7_Q_learned,1,ok,1125.094,33,3,2,,,18446744073709551521:3;18446744073709551533:11;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,2,3,,
fire7_graph5_rank0525,Automatic,1,ok,335.101,17,2,1,0,0,2305843009213693967:14;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.305,BalancedZippel
fire7_graph5_rank0526,BalancedZippelSeparated,1,ok,393.192,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.247,BalancedZippelSeparated
fire7_graph5_rank0526,FireFly_default,1,ok,1437.965,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0526,FireFly_scan,1,ok,3745.833,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0526,FIRE7_Q_learned,1,ok,1185.964,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0526,Automatic,1,ok,347.081,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.271,BalancedZippel
fire7_graph5_rank0527,BalancedZippelSeparated,1,ok,147.070,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.228,BalancedZippelSeparated
fire7_graph5_rank0527,FireFly_default,1,ok,1359.405,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0527,FireFly_scan,1,ok,3031.670,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0527,FIRE7_Q_learned,1,ok,1149.764,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0527,Automatic,1,ok,173.800,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.277,BalancedZippel
fire7_graph5_rank0528,BalancedZippelSeparated,1,ok,159.361,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.407,BalancedZippelSeparated
fire7_graph5_rank0528,FireFly_default,1,ok,1502.246,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0528,FireFly_scan,1,ok,3476.992,38,2,,,,9223372036854775643:15;9223372036854775783:23,FireFly_default,cached_powers_Q,2,3,,
fire7_graph5_rank0528,FIRE7_Q_learned,1,ok,1210.244,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,2,3,,
fire7_graph5_rank0528,Automatic,1,ok,176.471,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,3,0.260,BalancedZippel
fire7_graph5_rank0529,BalancedZippelSeparated,1,ok,179.540,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.265,BalancedZippelSeparated
fire7_graph5_rank0529,FireFly_default,1,ok,1647.836,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0529,FireFly_scan,1,ok,3087.260,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0529,FIRE7_Q_learned,1,ok,1193.104,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0529,Automatic,1,ok,174.890,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.278,BalancedZippel
fire7_graph5_rank0530,BalancedZippelSeparated,1,ok,297.251,19,2,1,0,0,2305843009213693967:16;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,4,0.250,BalancedZippelSeparated
fire7_graph5_rank0530,FireFly_default,1,ok,1315.145,16,2,,,,9223372036854775643:1;9223372036854775783:15,FireFly_default,cached_powers_Q,2,4,,
fire7_graph5_rank0530,FireFly_scan,1,ok,3019.111,36,2,,,,9223372036854775643:13;9223372036854775783:23,FireFly_default,cached_powers_Q,2,4,,
fire7_graph5_rank0530,FIRE7_Q_learned,1,ok,1257.334,43,3,2,,,18446744073709551521:3;18446744073709551533:17;18446744073709551557:23,FIRE7_native_64,cached_powers_Q,2,4,,
fire7_graph5_rank0530,Automatic,1,ok,192.520,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,4,0.294,BalancedZippel
fire7_graph5_rank0531,BalancedZippelSeparated,1,ok,184.230,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.261,BalancedZippelSeparated
fire7_graph5_rank0531,FireFly_default,1,ok,1403.774,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0531,FireFly_scan,1,ok,2517.969,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0531,FIRE7_Q_learned,1,ok,1272.764,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0531,Automatic,1,ok,184.821,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.259,BalancedZippel
fire7_graph5_rank0532,BalancedZippelSeparated,1,ok,143.581,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.218,BalancedZippelSeparated
fire7_graph5_rank0532,FireFly_default,1,ok,1446.725,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0532,FireFly_scan,1,ok,2520.709,37,2,,,,9223372036854775643:15;9223372036854775783:22,FireFly_default,cached_powers_Q,4,3,,
fire7_graph5_rank0532,FIRE7_Q_learned,1,ok,1242.235,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,4,3,,
fire7_graph5_rank0532,Automatic,1,ok,181.701,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,4,3,0.249,BalancedZippel
fire7_graph5_rank0533,BalancedZippelSeparated,1,ok,204.221,20,2,1,0,0,2305843009213693967:17;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,4,0.293,BalancedZippelSeparated
fire7_graph5_rank0533,FireFly_default,1,ok,1450.925,18,2,,,,9223372036854775643:1;9223372036854775783:17,FireFly_default,cached_powers_Q,3,4,,
fire7_graph5_rank0533,FireFly_scan,1,ok,3440.722,40,2,,,,9223372036854775643:15;9223372036854775783:25,FireFly_default,cached_powers_Q,3,4,,
fire7_graph5_rank0533,FIRE7_Q_learned,1,ok,1349.555,46,3,2,,,18446744073709551521:3;18446744073709551533:19;18446744073709551557:24,FIRE7_native_64,cached_powers_Q,3,4,,
fire7_graph5_rank0533,Automatic,1,ok,412.341,21,2,1,0,0,2305843009213693967:18;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,4,0.283,BalancedZippel
fire7_graph5_rank0534,BalancedZippelSeparated,1,ok,145.350,16,2,1,0,0,2305843009213693967:13;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,2,0.292,BalancedZippelSeparated
fire7_graph5_rank0534,FireFly_default,1,ok,1169.153,11,2,,,,9223372036854775643:1;9223372036854775783:10,FireFly_default,cached_powers_Q,2,2,,
fire7_graph5_rank0534,FireFly_scan,1,ok,1869.556,33,2,,,,9223372036854775643:13;9223372036854775783:20,FireFly_default,cached_powers_Q,2,2,,
fire7_graph5_rank0534,FIRE7_Q_learned,1,ok,1027.003,32,3,2,,,18446744073709551521:3;18446744073709551533:10;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,2,2,,
fire7_graph5_rank0534,Automatic,1,ok,144.601,16,2,1,0,0,2305843009213693967:13;2305843009213693973:3,Symbolica_default,cached_powers_Q,2,2,0.291,BalancedZippel
fire7_graph5_rank0535,BalancedZippelSeparated,1,ok,159.061,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.212,BalancedZippelSeparated
fire7_graph5_rank0535,FireFly_default,1,ok,1500.626,17,2,,,,9223372036854775643:1;9223372036854775783:16,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0535,FireFly_scan,1,ok,3186.281,41,2,,,,9223372036854775643:17;9223372036854775783:24,FireFly_default,cached_powers_Q,3,3,,
fire7_graph5_rank0535,FIRE7_Q_learned,1,ok,1156.954,34,3,2,,,18446744073709551521:3;18446744073709551533:12;18446744073709551557:19,FIRE7_native_64,cached_powers_Q,3,3,,
fire7_graph5_rank0535,Automatic,1,ok,185.260,18,2,1,0,0,2305843009213693967:15;2305843009213693973:3,Symbolica_default,cached_powers_Q,3,3,0.501,BalancedZippel
