case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0040,FIRE7_Q_learned,1,ok,63348.946,3721,3,2,,,18446744073709551521:3;18446744073709551533:1839;18446744073709551557:1879,FIRE7_native_64,cached_powers_Q,443,119,,
fire7_nb0_rank0040,FireFly_scan,1,ok,129299.160,2632,2,,,,9223372036854775643:117;9223372036854775783:2515,FireFly_default,cached_powers_Q,443,119,,
fire7_nb0_rank0041,FIRE7_Q_learned,1,ok,47915.101,2720,3,2,,,18446744073709551521:3;18446744073709551533:1338;18446744073709551557:1379,FIRE7_native_64,cached_powers_Q,362,176,,
fire7_nb0_rank0041,FireFly_scan,1,ok,93457.745,2049,2,,,,9223372036854775643:121;9223372036854775783:1928,FireFly_default,cached_powers_Q,362,176,,
fire7_nb0_rank0042,FIRE7_Q_learned,1,ok,59018.953,3521,3,2,,,18446744073709551521:3;18446744073709551533:1743;18446744073709551557:1775,FIRE7_native_64,cached_powers_Q,400,147,,
fire7_nb0_rank0042,FireFly_scan,1,ok,125313.658,2589,2,,,,9223372036854775643:115;9223372036854775783:2474,FireFly_default,cached_powers_Q,400,147,,
fire7_nb0_rank0043,FIRE7_Q_learned,1,ok,64367.449,3845,3,2,,,18446744073709551521:3;18446744073709551533:1907;18446744073709551557:1935,FIRE7_native_64,cached_powers_Q,432,126,,
fire7_nb0_rank0043,FireFly_scan,1,ok,135808.619,2786,2,,,,9223372036854775643:117;9223372036854775783:2669,FireFly_default,cached_powers_Q,432,126,,
fire7_nb0_rank0044,FIRE7_Q_learned,1,ok,61922.492,3751,3,2,,,18446744073709551521:3;18446744073709551533:1859;18446744073709551557:1889,FIRE7_native_64,cached_powers_Q,418,126,,
fire7_nb0_rank0044,FireFly_scan,1,ok,126447.231,2614,2,,,,9223372036854775643:115;9223372036854775783:2499,FireFly_default,cached_powers_Q,418,126,,
fire7_nb0_rank0045,FIRE7_Q_learned,1,ok,53741.468,3278,3,2,,,18446744073709551521:3;18446744073709551533:1624;18446744073709551557:1651,FIRE7_native_64,cached_powers_Q,407,126,,
fire7_nb0_rank0045,FireFly_scan,1,ok,130016.812,2688,2,,,,9223372036854775643:115;9223372036854775783:2573,FireFly_default,cached_powers_Q,407,126,,
fire7_nb0_rank0046,FIRE7_Q_learned,1,ok,61499.091,3717,3,2,,,18446744073709551521:3;18446744073709551533:1843;18446744073709551557:1871,FIRE7_native_64,cached_powers_Q,422,132,,
fire7_nb0_rank0046,FireFly_scan,1,ok,134291.345,2723,2,,,,9223372036854775643:117;9223372036854775783:2606,FireFly_default,cached_powers_Q,422,132,,
fire7_nb0_rank0047,FIRE7_Q_learned,1,ok,58744.193,3612,3,2,,,18446744073709551521:3;18446744073709551533:1790;18446744073709551557:1819,FIRE7_native_64,cached_powers_Q,452,77,,
fire7_nb0_rank0047,FireFly_scan,1,ok,139365.990,2880,2,,,,9223372036854775643:107;9223372036854775783:2773,FireFly_default,cached_powers_Q,452,77,,
fire7_nb0_rank0048,FIRE7_Q_learned,1,ok,49430.275,2786,3,2,,,18446744073709551521:3;18446744073709551533:1379;18446744073709551557:1404,FIRE7_native_64,cached_powers_Q,280,224,,
fire7_nb0_rank0048,FireFly_scan,1,ok,64122.348,1419,2,,,,9223372036854775643:117;9223372036854775783:1302,FireFly_default,cached_powers_Q,280,224,,
fire7_nb0_rank0049,FIRE7_Q_learned,1,ok,49084.375,2754,3,2,,,18446744073709551521:3;18446744073709551533:1363;18446744073709551557:1388,FIRE7_native_64,cached_powers_Q,280,224,,
fire7_nb0_rank0049,FireFly_scan,1,ok,64666.620,1419,2,,,,9223372036854775643:117;9223372036854775783:1302,FireFly_default,cached_powers_Q,280,224,,
fire7_nb0_rank0050,FIRE7_Q_learned,1,ok,45449.763,2597,3,2,,,18446744073709551521:3;18446744073709551533:1283;18446744073709551557:1311,FIRE7_native_64,cached_powers_Q,340,176,,
fire7_nb0_rank0050,FireFly_scan,1,ok,83906.276,1844,2,,,,9223372036854775643:117;9223372036854775783:1727,FireFly_default,cached_powers_Q,340,176,,
fire7_nb0_rank0051,FIRE7_Q_learned,1,ok,57513.729,3336,3,2,,,18446744073709551521:3;18446744073709551533:1661;18446744073709551557:1672,FIRE7_native_64,cached_powers_Q,383,162,,
fire7_nb0_rank0051,FireFly_scan,1,ok,131277.876,2659,2,,,,9223372036854775643:117;9223372036854775783:2542,FireFly_default,cached_powers_Q,383,162,,
fire7_nb0_rank0052,FIRE7_Q_learned,1,ok,50964.049,2828,3,2,,,18446744073709551521:3;18446744073709551533:1393;18446744073709551557:1432,FIRE7_native_64,cached_powers_Q,299,224,,
fire7_nb0_rank0052,FireFly_scan,1,ok,73202.675,1610,2,,,,9223372036854775643:119;9223372036854775783:1491,FireFly_default,cached_powers_Q,299,224,,
fire7_nb0_rank0053,FIRE7_Q_learned,1,ok,47075.008,2717,3,2,,,18446744073709551521:3;18446744073709551533:1343;18446744073709551557:1371,FIRE7_native_64,cached_powers_Q,351,180,,
fire7_nb0_rank0053,FireFly_scan,1,ok,105163.860,2271,2,,,,9223372036854775643:91;9223372036854775783:2180,FireFly_default,cached_powers_Q,351,180,,
fire7_nb0_rank0054,FIRE7_Q_learned,1,ok,54141.299,3333,3,2,,,18446744073709551521:3;18446744073709551533:1651;18446744073709551557:1679,FIRE7_native_64,cached_powers_Q,407,126,,
fire7_nb0_rank0054,FireFly_scan,1,ok,126851.593,2676,2,,,,9223372036854775643:117;9223372036854775783:2559,FireFly_default,cached_powers_Q,407,126,,
fire7_nb0_rank0055,FIRE7_Q_learned,1,ok,48029.412,2812,3,2,,,18446744073709551521:3;18446744073709551533:1384;18446744073709551557:1425,FIRE7_native_64,cached_powers_Q,330,168,,
fire7_nb0_rank0055,FireFly_scan,1,ok,81690.470,1857,2,,,,9223372036854775643:115;9223372036854775783:1742,FireFly_default,cached_powers_Q,330,168,,
fire7_nb0_rank0056,FIRE7_Q_learned,1,ok,46981.888,2873,3,2,,,18446744073709551521:3;18446744073709551533:1415;18446744073709551557:1455,FIRE7_native_64,cached_powers_Q,407,81,,
fire7_nb0_rank0056,FireFly_scan,1,ok,100769.336,2341,2,,,,9223372036854775643:113;9223372036854775783:2228,FireFly_default,cached_powers_Q,407,81,,
