case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0815,Automatic,3,ok,1700.259,327,2,1,0,0,2305843009213693967:324;2305843009213693973:3,Symbolica_default,cached_powers_Q,20,100,0.867,BalancedZippelSeparated
fire7_nb0_rank0896,FireFly_scan,1,ok,6350.113,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0896,Automatic,1,ok,992.885,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.598,BalancedZippelSeparated
fire7_nb0_rank0896,Automatic,2,ok,987.455,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.648,BalancedZippelSeparated
fire7_nb0_rank0896,FireFly_scan,2,ok,6259.773,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0896,FireFly_scan,3,ok,6470.794,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0896,Automatic,3,ok,1073.966,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.773,BalancedZippelSeparated
fire7_nb0_rank0897,FireFly_scan,1,ok,6477.534,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0897,Automatic,1,ok,879.464,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.582,BalancedZippelSeparated
fire7_nb0_rank0897,Automatic,2,ok,841.535,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.513,BalancedZippelSeparated
fire7_nb0_rank0897,FireFly_scan,2,ok,6309.963,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0897,FireFly_scan,3,ok,6247.262,163,2,,,,9223372036854775643:23;9223372036854775783:140,FireFly_default,cached_powers_Q,6,100,,
fire7_nb0_rank0897,Automatic,3,ok,898.104,185,2,1,0,0,2305843009213693967:182;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,100,0.573,BalancedZippelSeparated
fire7_nb0_rank0961,FireFly_scan,1,ok,6215.762,162,2,,,,9223372036854775643:25;9223372036854775783:137,FireFly_default,cached_powers_Q,7,90,,
fire7_nb0_rank0961,Automatic,1,ok,805.235,172,2,1,0,0,2305843009213693967:169;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,90,0.497,BalancedZippelSeparated
fire7_nb0_rank0961,Automatic,2,ok,773.654,172,2,1,0,0,2305843009213693967:169;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,90,0.432,BalancedZippelSeparated
fire7_nb0_rank0961,FireFly_scan,2,ok,6049.502,162,2,,,,9223372036854775643:25;9223372036854775783:137,FireFly_default,cached_powers_Q,7,90,,
fire7_nb0_rank0961,FireFly_scan,3,ok,5928.671,162,2,,,,9223372036854775643:25;9223372036854775783:137,FireFly_default,cached_powers_Q,7,90,,
fire7_nb0_rank0961,Automatic,3,ok,864.505,172,2,1,0,0,2305843009213693967:169;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,90,0.678,BalancedZippelSeparated
fire7_nb0_rank1037,FireFly_scan,1,ok,6561.764,165,2,,,,9223372036854775643:23;9223372036854775783:142,FireFly_default,cached_powers_Q,7,80,,
fire7_nb0_rank1037,Automatic,1,ok,868.985,175,2,1,0,0,2305843009213693967:172;2305843009213693973:3,Symbolica_default,cached_powers_Q,7,80,0.544,BalancedZippelSeparated
