case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank0007,BalancedZippelSeparated,3,ok,18655.289,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,648,261,3.501,BalancedZippelSeparated
fire7_nb0_rank0007,FireFly_scan,3,ok,244613.670,4092,2,,,,9223372036854775643:137;9223372036854775783:3955,FireFly_default,cached_powers_Q,648,261,,
fire7_nb0_rank0008,BalancedZippelSeparated,1,ok,18811.110,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.413,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,1,ok,244529.479,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,FIRE7_Q_learned,1,ok,109893.100,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,1,ok,19074.051,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.535,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,2,ok,244126.438,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0008,FIRE7_Q_learned,2,ok,118252.497,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,2,ok,19018.980,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.450,BalancedZippelSeparated
fire7_nb0_rank0008,BalancedZippelSeparated,2,ok,34026.438,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,17.931,BalancedZippelSeparated
fire7_nb0_rank0008,FIRE7_Q_learned,3,ok,109981.431,4833,3,2,,,18446744073709551521:3;18446744073709551533:2401;18446744073709551557:2429,FIRE7_native_64,cached_powers_Q,645,261,,
fire7_nb0_rank0008,Automatic,3,ok,19109.561,1339,2,1,0,0,2305843009213693967:1336;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.396,BalancedZippelSeparated
fire7_nb0_rank0008,BalancedZippelSeparated,3,ok,18675.359,1315,2,1,0,0,2305843009213693967:1312;2305843009213693973:3,Symbolica_default,cached_powers_Q,645,261,3.344,BalancedZippelSeparated
fire7_nb0_rank0008,FireFly_scan,3,ok,241150.418,4087,2,,,,9223372036854775643:137;9223372036854775783:3950,FireFly_default,cached_powers_Q,645,261,,
fire7_nb0_rank0009,BalancedZippelSeparated,1,ok,17046.115,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.320,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,1,ok,178759.279,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,FIRE7_Q_learned,1,ok,106409.339,4733,3,2,,,18446744073709551521:3;18446744073709551533:2341;18446744073709551557:2389,FIRE7_native_64,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,1,ok,17365.645,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.438,BalancedZippelSeparated
fire7_nb0_rank0009,FireFly_scan,2,ok,179262.981,3168,2,,,,9223372036854775643:135;9223372036854775783:3033,FireFly_default,cached_powers_Q,578,261,,
fire7_nb0_rank0009,FIRE7_Q_learned,2,ok,104808.724,4733,3,2,,,18446744073709551521:3;18446744073709551533:2341;18446744073709551557:2389,FIRE7_native_64,cached_powers_Q,578,261,,
fire7_nb0_rank0009,Automatic,2,ok,17264.795,1307,2,1,0,0,2305843009213693967:1304;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.404,BalancedZippelSeparated
fire7_nb0_rank0009,BalancedZippelSeparated,2,ok,16991.444,1283,2,1,0,0,2305843009213693967:1280;2305843009213693973:3,Symbolica_default,cached_powers_Q,578,261,3.282,BalancedZippelSeparated
