case,method,seed,status,elapsed_us,probes,primes,images,support_reuses,support_fallbacks,probes_by_prime,prime_policy,oracle,num_terms,den_terms,setup_ms,selected_methods
fire7_nb0_rank2438,Automatic,1,ok,224.511,64,2,1,0,0,2305843009213693967:61;2305843009213693973:3,Symbolica_default,cached_powers_Q,5,8,0.174,BalancedZippelSeparated
fire7_nb0_rank2658,BalancedZippelSeparated,1,ok,365.681,50,2,1,0,0,2305843009213693967:47;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,4,0.192,BalancedZippelSeparated
fire7_nb0_rank2658,FireFly_scan,1,ok,2777.440,84,2,,,,9223372036854775643:9;9223372036854775783:75,FireFly_default,cached_powers_Q,12,4,,
fire7_nb0_rank2658,FIRE7_Q_learned,1,ok,1730.467,170,3,2,,,18446744073709551521:3;18446744073709551533:77;18446744073709551557:90,FIRE7_native_64,cached_powers_Q,12,4,,
fire7_nb0_rank2658,Automatic,1,ok,394.091,62,2,1,0,0,2305843009213693967:59;2305843009213693973:3,Symbolica_default,cached_powers_Q,12,4,0.205,BalancedZippelSeparated
fire7_nb0_rank2878,BalancedZippelSeparated,1,ok,164.821,30,2,1,0,0,2305843009213693967:27;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,3,0.196,BalancedZippelSeparated
fire7_nb0_rank2878,FireFly_scan,1,ok,3229.232,71,2,,,,9223372036854775643:21;9223372036854775783:50,FireFly_default,cached_powers_Q,6,3,,
fire7_nb0_rank2878,FIRE7_Q_learned,1,ok,1154.365,81,3,2,,,18446744073709551521:3;18446744073709551533:31;18446744073709551557:47,FIRE7_native_64,cached_powers_Q,6,3,,
fire7_nb0_rank2878,Automatic,1,ok,198.740,46,2,1,0,0,2305843009213693967:43;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,3,0.173,BalancedZippelSeparated
fire7_nb0_rank3098,BalancedZippelSeparated,1,ok,129.071,29,2,1,0,0,2305843009213693967:26;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,2,0.144,BalancedZippelSeparated
fire7_nb0_rank3098,FireFly_scan,1,ok,2684.680,56,2,,,,9223372036854775643:15;9223372036854775783:41,FireFly_default,cached_powers_Q,6,2,,
fire7_nb0_rank3098,FIRE7_Q_learned,1,ok,1184.865,80,3,2,,,18446744073709551521:3;18446744073709551533:30;18446744073709551557:47,FIRE7_native_64,cached_powers_Q,6,2,,
fire7_nb0_rank3098,Automatic,1,ok,312.871,43,2,1,0,0,2305843009213693967:40;2305843009213693973:3,Symbolica_default,cached_powers_Q,6,2,0.170,BalancedZippelSeparated
fire7_nb0_rank3319,BalancedZippelSeparated,1,ok,79.361,19,2,1,0,0,2305843009213693967:16;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,1,0.048,BalancedZippelSeparated
fire7_nb0_rank3319,FireFly_scan,1,ok,835.293,14,2,,,,9223372036854775643:1;9223372036854775783:13,FireFly_default,cached_powers_Q,1,1,,
fire7_nb0_rank3319,FIRE7_Q_learned,1,ok,733.133,49,3,2,,,18446744073709551521:3;18446744073709551533:11;18446744073709551557:35,FIRE7_native_64,cached_powers_Q,1,1,,
fire7_nb0_rank3319,Automatic,1,ok,84.680,27,2,1,0,0,2305843009213693967:24;2305843009213693973:3,Symbolica_default,cached_powers_Q,1,1,0.042,BalancedZippelSeparated
